"","X","X.1","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"833",833,833,2090428,5.1,0,0,1,0,5.39999985694885,5.36458329028553,6.33999996185303
"834",834,834,2090547,6.8,0,0.00819672131147541,0.991803278688525,0,6.80000019073486,6.80000019073486,6.80000019073486
"835",835,835,2090623,4.5,0,0.172413793103448,0.827586206896552,0,4.71428578240531,5.58387625351097,4.83055555903249
"836",836,836,2090660,5.2,0,0,1,0,5.19999980926514,5.1166664759318,5.19999980926514
"837",837,837,2090773,4.4,0,0.6,0.4,0,4.40000009536743,4.62142862592425,4.50000009536743
"838",838,838,2090972,7.8,0,0,0.512820512820513,0.487179487179487,7.69999996821086,6.98351826886241,7.80000019073486
"839",839,839,2091222,7.3,0,0,1,0,7.35000014305115,7.28125014901161,7.0600001335144
"840",840,840,2091316,7.4,0,0,1,0,7.76666657129924,6.82849363822203,6.98888895246718
"841",841,841,2091368,6.4,0,0.1,0.9,0,6.02500009536743,7.19999996821086,5.65000009536743
"842",842,842,2091454,7.4,0,0,1,0,7.40000009536743,7.40000009536743,7.40000009536743
"843",843,843,2091479,7.2,0,0,1,0,6.84999990463257,6.51408238721108,6.23999996185303
"845",845,845,2091541,6.6,0,0,1,0,6.56363638964566,6.44078801287306,6.4846702738996
"846",846,846,2091759,5.7,0,0.0588235294117647,0.941176470588235,0,6.49999988079071,6.04142849104745,5.69999980926514
"847",847,847,2091835,6.4,0,0,1,0,6.40000009536743,6.40000009536743,6.40000009536743
"848",848,848,2091882,7.6,0,0,0.527777777777778,0.472222222222222,6.89230772165152,6.47256338979766,6.68999996185303
"849",849,849,2091893,3.9,0,0.76,0.24,0,3.90000009536743,3.71410263196016,3.90000009536743
"850",850,850,2091928,6.5,0,0,1,0,6.36666663487752,6.21295632963616,6.68500003814697
"851",851,851,2091929,6.6,0,0,1,0,6.36666663487752,6.33392852345447,6.68500003814697
"852",852,852,2091964,6.4,0,0,1,0,6.40000009536743,6.40000009536743,6.40000009536743
"853",853,853,2091987,5.6,0,0,1,0,5.59999990463257,5.59999990463257,5.59999990463257
"854",854,854,2092095,5.6,0,0.0303030303030303,0.96969696969697,0,5.59999990463257,6.13333320617676,5.59999990463257
"855",855,855,2092117,7.7,0,0,0.333333333333333,0.666666666666667,7.09999990463257,7.29027773274316,5.90833331857409
"856",856,856,2092124,5.8,0,0,1,0,6.11666671435038,6.02665168394903,5.71666677431627
"857",857,857,2092211,6,0,0,1,0,6,6,6
"858",858,858,2092223,7.6,0,0,0.170731707317073,0.829268292682927,7.59999990463257,7.69999992847443,6.87499994039536
"859",859,859,2092544,6.9,0,0,1,0,6.72000007629395,6.71222232182821,6.56979172428449
"860",860,860,2092646,7.6,0,0,0.269230769230769,0.730769230769231,7.59999990463257,7.0249999165535,7.59999990463257
"861",861,861,2092654,6,0,0,1,0,6,6,6
"862",862,862,2092767,5.4,0,0.0333333333333333,0.966666666666667,0,4.90000009536743,5.9745974070066,5.77083339293798
"863",863,863,2092978,4.5,0,0.6875,0.3125,0,4.5,4.54491525450669,4.5
"864",864,864,2093029,6.9,0,0,1,0,6.60000004768372,6.3,6.60000004768372
"865",865,865,2093101,6.3,0,0,1,0,6.25,6.29166680971781,6.41666682561239
"866",866,866,2093237,5.8,0,0,1,0,5.80000019073486,5.95121940233392,6.51500012874603
"867",867,867,2093243,5.5,0,0,1,0,6.71666665871938,5.66732024678997,5.97028981084409
"868",868,868,2093272,5.2,0,0,1,0,6.71666665871938,5.66732024678997,5.97862313623014
"869",869,869,2093274,6,0,0,1,0,6.71666665871938,5.67039214489507,5.98778464927436
"870",870,870,2093409,3.2,0,0.592592592592593,0.407407407407407,0,3.45000004768372,3.20000004768372,3.45000004768372
"871",871,871,2093454,7.1,0,0,1,0,7.41428576196943,7.12681739778494,6.90555553966098
"872",872,872,2093849,6.2,0,0,1,0,6.19999980926514,6.19999980926514,6.19999980926514
"873",873,873,2094099,7.8,0,0,0.712121212121212,0.287878787878788,6.63333336512248,6.7264868834715,6.76388896836175
"874",874,874,2094438,7.5,0,0,1,0,7.5,7.5,7.5
"875",875,875,2094566,7.8,0,0,0.142857142857143,0.857142857142857,6.90000009536743,7.80000019073486,7.20000012715658
"876",876,876,2094568,7.3,0,0,1,0,7.30000019073486,7.30000019073486,7.30000019073486
"877",877,877,2094573,4.2,0,0.8,0.2,0,4.44999980926514,4.14999985694885,4.19999980926514
"878",878,878,2094694,7.1,0,0,1,0,6.89999985694885,7.09999990463257,6.89999985694885
"879",879,879,2094756,8,0,0,0.619047619047619,0.380952380952381,8,6.95000001788139,7.14000005722046
"880",880,880,2094837,6.6,0,0,1,0,6.59999990463257,6.38749994834264,6.62499992052714
"881",881,881,2094899,5.6,0,0.03125,0.96875,0,5.59999990463257,6.21284060726236,5.59999990463257
"882",882,882,2094939,7,0,0,1,0,7.29999995231628,7.09999998410543,7.14999997615814
"883",883,883,2094950,7.1,0,0,1,0,7.34999990463257,6.88666658401489,7.1833332379659
"884",884,884,2095000,4.9,0,0.4,0.6,0,4.90000009536743,4.90000009536743,4.90000009536743
"885",885,885,2095178,7.1,0,0,0.947368421052632,0.0526315789473684,7.5,6.16031748151022,7.16666658719381
"886",886,886,2095347,4.1,0,0.789473684210526,0.210526315789474,0,5.20000004768372,4.32999992370605,4.09999990463257
"887",887,887,2095580,6.9,0,0.0909090909090909,0.909090909090909,0,6.90000009536743,6.90000009536743,6.90000009536743
"888",888,888,2095666,7.5,0,0,1,0,7.33000001907349,7.18000004291534,7.16000003814697
"889",889,889,2095751,7.6,0,0,0.772727272727273,0.227272727272727,7.59999990463257,7.44102556277544,6.31428575515747
"890",890,890,2095792,5.6,0,0,1,0,5.59999990463257,5.59999990463257,5.59999990463257
"891",891,891,2095972,6.8,0,0.02,0.96,0.02,6.96666669845581,6.5156666914622,7.02222228050232
"892",892,892,2095980,4.2,0,0.4,0.6,0,4.19999980926514,4.19999980926514,4.19999980926514
"893",893,893,2096183,4.2,0,0.53125,0.46875,0,5.5,4.72532871920395,4.79999995231628
"894",894,894,2096645,6.2,0,0.0645161290322581,0.935483870967742,0,5.67999982833862,5.70591011602018,5.75
"895",895,895,2096647,6.3,0,0,1,0,6.30000019073486,6.00457155305025,6.30000019073486
"896",896,896,2096662,6.3,0,0.0172413793103448,0.982758620689655,0,6.89285714285714,6.37024354710181,7.05964905922873
"897",897,897,2096673,4.3,0,0.772727272727273,0.227272727272727,0,4.45000016689301,4.50000012488592,4.30000019073486
"898",898,898,2096675,3.5,0,0.771428571428571,0.228571428571429,0,3.5,4.22222219573127,3.95000004768372
"899",899,899,2096715,6.3,0,0,1,0,6.43333339691162,6.33848045984236,6.13571428117298
"900",900,900,2097006,4.7,0,0.5,0.5,0,5.69999996821086,5.199999888738,5.74999995032946
"901",901,901,2097068,3.7,0,0.87037037037037,0.12962962962963,0,4.69999992847443,3.99000001748403,3.70000004768372
"902",902,902,2097089,6,0,0,1,0,6,6,6
"903",903,903,2097155,5.8,0,0.0384615384615385,0.961538461538462,0,5.80000019073486,5.80000019073486,5.75317475783131
"904",904,904,2097170,7.2,0,0,1,0,7.19999980926514,7.16999983787537,7.19999980926514
"905",905,905,2097254,6.1,0,0.0131578947368421,0.986842105263158,0,6.09999990463257,6.14627185725329,5.97499990463257
"906",906,906,2097281,6.4,0,0,0.96969696969697,0.0303030303030303,6.52499997615814,6.45000002119276,6.35595246156057
"908",908,908,2097384,5.8,0,0.0224719101123595,0.966292134831461,0.0112359550561798,5.75,6.15305559900072,6.11685717809768
"909",909,909,2097385,5.3,0,0.0493827160493827,0.950617283950617,0,6.30000019073486,6.32368350406321,5.87182553798433
"910",910,910,2097386,6.6,0,0.0172413793103448,0.982758620689655,0,6.59999990463257,6.28670635823074,5.68809530848548
"911",911,911,2097388,5,0,0.56,0.44,0,5,5.94387285007808,5.51409524077461
"912",912,912,2097460,5.4,0,0,1,0,5.40000009536743,5.40000009536743,5.40000009536743
"913",913,913,2097497,6.1,0,0,1,0,6.09999990463257,6.09999990463257,6.09999990463257
"914",914,914,2097704,5.9,0,0,1,0,6.28000001907349,6.38888889948527,6.30000007152557
"915",915,915,2097804,6.5,0,0,1,0,6.5,6.31222223352503,6.5
"916",916,916,2097844,6.7,0,0,1,0,7.03333330154419,6.9068749576807,6.77916655937831
"917",917,917,2098269,7.5,0,0,0.975609756097561,0.024390243902439,7.5,7.33999996185303,7.5
"918",918,918,2098275,7.2,0,0,1,0,6.84999990463257,7.19999980926514,6.84999990463257
"919",919,919,2098309,6.6,0,0,1,0,6.59999990463257,6.47666664123535,6.59999990463257
"920",920,920,2098354,6.8,0,0,1,0,6.80000019073486,6.80000019073486,6.80000019073486
"921",921,921,2098618,2.9,0,0.909090909090909,0.0909090909090909,0,2.77500003576279,3.16666674613953,2.77500003576279
"922",922,922,2098684,6.8,0,0,1,0,6.80000019073486,6.75125011404355,6.80000019073486
"923",923,923,2098685,6.4,0,0,1,0,6.40000009536743,6.08333333333333,6.40000009536743
"924",924,924,2098725,6.7,0,0,1,0,7.23333342870076,7.3848485513167,6.8050043185552
"925",925,925,2098748,5.5,0,0.0566037735849057,0.943396226415094,0,5.5,5.31761903577037,5.28541667759418
"926",926,926,2098749,5.8,0,0.0416666666666667,0.958333333333333,0,5.80000019073486,5.57681822234934,5.19722225268682
"927",927,927,2098750,5.1,0,0.1,0.9,0,5.09999990463257,5.25722217559814,5.27916663885117
"928",928,928,2098762,6.6,0,0,1,0,6.59999990463257,6.51407404917258,6.59999990463257
"929",929,929,2098781,4.6,0,0.181818181818182,0.818181818181818,0,4.59999990463257,5.59936232686306,5.79999995231628
"930",930,930,2098819,7,0,0,1,0,7,6.55000003178914,7
"931",931,931,2098937,5.4,0,0,1,0,5.40000009536743,5.69424250306505,5.62000007629395
"932",932,932,2098946,5.5,0,0,1,0,5.5,5.71249997615814,5.84999990463257
"933",933,933,2098967,7.8,0,0,0.439393939393939,0.560606060606061,7.27500009536743,6.92653546737831,6.83863644166426
"934",934,934,2099140,4.7,0,0.541666666666667,0.458333333333333,0,4.69999980926514,5.78412696482643,4.69999980926514
"936",936,936,2099256,3.4,0,0.962264150943396,0.0377358490566038,0,3.40000009536743,3.40000009536743,3.40000009536743
"937",937,937,2099336,6.6,0,0,1,0,6.59999990463257,6.76564281736101,7
"938",938,938,2099344,8.6,0,0,0,1,8.60000038146973,8.60000038146973,8.60000038146973
"939",939,939,2099620,7.2,0,0,1,0,7.19999980926514,7.19999980926514,7.19999980926514
"940",940,940,2099622,5.1,0,0,1,0,5.43333339691162,5.8654166162014,5.36666663487752
"941",941,941,2099629,5.7,0,0,1,0,5.69999980926514,5.69999980926514,5.69999980926514
"942",942,942,2099642,3.5,0,0.743589743589744,0.256410256410256,0,3.5,3.5,3.5
"943",943,943,2099679,6.1,0,0,1,0,6.09999990463257,7.01999998092651,6.09999990463257
"944",944,944,2099739,6,0,0,1,0,6,5.96015625198682,6.00833332538605
"945",945,945,2099991,6.5,0,0,1,0,6.5,6.5,6.5
"946",946,946,2100084,4.2,0,0.736842105263158,0.263157894736842,0,4.19999980926514,4.44999983575609,4.19999980926514
"947",947,947,2100268,5.5,0,0.125,0.875,0,5.5,5.64047619274684,5.5
"948",948,948,2100407,5.3,0,0,1,0,5.47500002384186,6.24499998092651,5.30000019073486
"949",949,949,2100603,5.4,0,0.0540540540540541,0.945945945945946,0,5.40000009536743,6.00740748864633,5.65000009536743
"950",950,950,2100652,7.6,0,0,0.546666666666667,0.453333333333333,7.59999990463257,6.86079931848935,7.0424998998642
"951",951,951,2100667,7.3,0,0,1,0,7.05000019073486,6.88548135521705,6.66666666666667
"952",952,952,2100982,6.2,0,0,1,0,6.69999980926514,6.12083319822947,6.69999980926514
"953",953,953,2100995,7.4,0,0,0.952380952380952,0.0476190476190476,7.65000009536743,7.51111120647854,7.65000009536743
"954",954,954,2101031,6.7,0,0,1,0,6.69999980926514,6.58749985694885,6.69999980926514
"955",955,955,2101292,6.3,0,0,1,0,6.30000019073486,6.18214302403586,6.20000012715658
"956",956,956,2101310,7.1,0,0,1,0,7.09999990463257,7.09999990463257,7.09999990463257
"957",957,957,2101316,6.2,0,0.0521739130434783,0.947826086956522,0,6.61666663487752,6.26006125864625,6.15999992688497
"958",958,958,2101319,7,0,0.0149253731343284,0.985074626865672,0,6.61666663487752,6.26279754050687,6.25999991893768
"959",959,959,2101321,6.6,0,0.0206185567010309,0.979381443298969,0,6.61666663487752,6.377990212365,6.15999992688497
"960",960,960,2101335,6.6,0,0.0149253731343284,0.970149253731343,0.0149253731343284,7.16000003814697,6.94733330408732,6.8666666785876
"961",961,961,2101559,6.6,0,0.0338983050847458,0.966101694915254,0,6.32000002861023,6.55256344847863,6.87499988079071
"962",962,962,2101600,4.6,0,0.538461538461538,0.461538461538462,0,4.59999990463257,5.96652775562945,5.56666660308838
"963",963,963,2101717,3.8,0,0.772727272727273,0.227272727272727,0,3.79999995231628,4.02564098284795,3.79999995231628
"964",964,964,2101824,5,0,0.533333333333333,0.466666666666667,0,4.59999990463257,4.97880949026903,4.55238090242658
"965",965,965,2101943,3.2,0,0.916666666666667,0.0833333333333333,0,3.20000004768372,3.43000004291534,3.20000004768372
"966",966,966,2101979,5.4,0,0,1,0,5.40000009536743,6.14894370803826,6.31428575515747
"967",967,967,2102057,6.6,0,0,1,0,6.59999990463257,6.12499991059303,6.59999990463257
"968",968,968,2102109,7.5,0,0,0.976190476190476,0.0238095238095238,7.5,7.54333335558573,7.5
"969",969,969,2102203,6.6,0,0,1,0,6.76666657129924,6.5916665898429,6.74000005722046
"970",970,970,2102239,6.8,0,0,1,0,6.65000009536743,6.65555568403668,6.65000009536743
"971",971,971,2102254,6.4,0,0,1,0,6.40000009536743,6.04375003774961,6.37500011920929
"972",972,972,2102273,5.8,0,0,1,0,5.80000019073486,6.20000012715658,5.80000019073486
"973",973,973,2102307,4.3,0,0.5,0.5,0,4.30000019073486,6.11217951163268,4.78000011444092
"974",974,974,2102358,7.9,0,0,0.55,0.45,7.79999997880724,6.89496531420284,7.6076922416687
"975",975,975,2102507,5.4,0,0,1,0,5.40000009536743,5.40000009536743,5.40000009536743
"976",976,976,2102541,5.2,0,0.0263157894736842,0.973684210526316,0,5.34999990463257,5.43206202288458,5.19999980926514
"977",977,977,2102654,6.6,0,0,1,0,6.59999990463257,6.59166657924652,6.59999990463257
"978",978,978,2102714,5.8,0,0.0232558139534884,0.976744186046512,0,6.45000004768372,5.90000013510386,5.80000019073486
"979",979,979,2102810,7.2,0,0,1,0,6.84999990463257,6.85471129832964,6.84999990463257
"980",980,980,2102879,5.5,0,0.0555555555555556,0.944444444444444,0,5.97777779897054,6.19457972018459,6.0973665454515
"981",981,981,2102884,4.7,0,0.162790697674419,0.837209302325581,0,4.69999980926514,6.14886802307437,6.05458008894157
"982",982,982,2102890,6.9,0,0,1,0,6.90000009536743,6.56732023619359,6.90000009536743
"983",983,983,2103042,6.5,0,0,1,0,6.5,6.27463657983978,6.5
"984",984,984,2103129,7.6,0,0.0333333333333333,0.466666666666667,0.5,7.59999990463257,7.31249994039536,7.59999990463257
"985",985,985,2103176,5.9,0,0.037037037037037,0.962962962962963,0,5.90000009536743,5.90000009536743,5.90000009536743
"986",986,986,2103264,7.6,0,0,0.807692307692308,0.192307692307692,7.59999990463257,6.74510579071348,7.59999990463257
"987",987,987,2103287,7.1,0,0,0.970588235294118,0.0294117647058824,7.61666671435038,6.95643937858668,7.02499997615814
"988",988,988,2103562,7.5,0,0,1,0,7.5,7.5,7.5
"989",989,989,2103633,7.5,0,0,1,0,7.34999990463257,7.5,7.5
"990",990,990,2103641,7,0,0,1,0,6.76666657129924,7.05999994277954,6.85333326657613
"991",991,991,2103797,8.2,0,0,0,1,8.19999980926514,7.93333315849304,8.19999980926514
"992",992,992,2103851,6.8,0,0,1,0,6.80000019073486,6.80000019073486,6.80000019073486
"993",993,993,2103892,6.7,0,0.024390243902439,0.975609756097561,0,6.69999980926514,6.37999989191691,6.69999980926514
"994",994,994,2103956,6.7,0,0,1,0,6.69999980926514,6.2847220632765,6.69999980926514
"995",995,995,2104008,6.7,0,0,1,0,6.69999980926514,6.69999980926514,6.69999980926514
"996",996,996,2104050,7.7,0,0,0.666666666666667,0.333333333333333,7.69999980926514,7.2749999165535,7.69999980926514
"998",998,998,2104210,3.6,0,0.375,0.625,0,3.59999990463257,3.59999990463257,4.09166657924652
"999",999,999,2104323,7.3,0,0,0.96875,0.03125,7.40000009536743,6.84719177327313,7.40000009536743
"1000",1000,1000,2104414,6.5,0,0,1,0,6.5,6.84791668256124,7.25
"1001",1001,1001,2104497,5.7,0,0,1,0,5.63749998807907,5.83904757215863,5.60833330949148
"1002",1002,1002,2104622,7.3,0,0,1,0,7.30000019073486,6.87000013987223,7.30000019073486
"1003",1003,1003,2104736,6.7,0,0,1,0,6.69999980926514,6.69999980926514,6.69999980926514
"1004",1004,1004,2104798,7.2,0,0,0.857142857142857,0.142857142857143,7.19999980926514,7.19999980926514,7.19999980926514
"1005",1005,1005,2104823,6.9,0,0,1,0,7.62500011920929,5.84107138429369,7.54000005722046
"1006",1006,1006,2104834,5.7,0,0,1,0,5.73333326975505,5.93152771492799,6.10476178214664
"1007",1007,1007,2104857,7.9,0,0,0.25,0.75,7.90000009536743,7.48125010728836,7.90000009536743
"1008",1008,1008,2104936,7.6,0,0,0.0714285714285714,0.928571428571429,7.59999990463257,7.49999988079071,7.59999990463257
"1009",1009,1009,2105036,6.9,0,0,1,0,6.95000004768372,6.48289685400705,6.63333339691162
"1010",1010,1010,2105064,5.8,0,0.0256410256410256,0.974358974358974,0,6.58749997615814,6.15349215978668,6.2187500834465
"1011",1011,1011,2105072,3.5,0,0.428571428571429,0.571428571428571,0,3.5,4.64583335982429,3.5
"1012",1012,1012,2105074,7.5,0,0,0.994011976047904,0.00598802395209581,7.76666673024495,7.09229533156552,7.34761905670166
"1013",1013,1013,2105146,6.6,0,0,1,0,6.84444448682997,6.88780485711447,6.85446428344363
"1014",1014,1014,2105229,5.9,0,0,1,0,5.90000009536743,6.16666674613953,5.90000009536743
"1016",1016,1016,2105282,6.6,0,0,1,0,6.59999990463257,6.01249992847443,6.59999990463257
"1017",1017,1017,2105397,6.9,0,0,1,0,6.75,6.64461910985765,6.90000009536743
"1018",1018,1018,2105401,5.8,0,0.0294117647058824,0.970588235294118,0,5.80000019073486,5.80000019073486,5.80000019073486
"1019",1019,1019,2105490,6.4,0,0,1,0,6.40000002724784,6.28222228421105,6.50000011920929
"1020",1020,1020,2105664,2.5,0.339285714285714,0.285714285714286,0.375,0,5.82307694508479,3.95083332856496,3.24285717010498
"1021",1021,1021,2105777,4.2,0,0.5,0.5,0,5.39999985694885,4.18888876173231,4.19999980926514
"1022",1022,1022,2105817,4.3,0,0.923076923076923,0.0769230769230769,0,4.30000019073486,4.30000019073486,4.30000019073486
"1023",1023,1023,2105885,5.8,0,0,1,0,5.55000019073486,5.85416670098449,6.19473685716328
"1024",1024,1024,2105946,5.7,0,0,1,0,6.36666663487752,6.5351686853468,6.36666663487752
"1025",1025,1025,2106001,5.5,0,0.0526315789473684,0.947368421052632,0,6.0666667620341,6.10100493519597,5.67500001192093
"1026",1026,1026,2106073,4.8,0,0.655172413793103,0.344827586206897,0,4.80000019073486,4.76875015099843,5.5
"1027",1027,1027,2106191,8.5,0,0,0.0238095238095238,0.976190476190476,8.5,8.5,8.5
"1028",1028,1028,2106257,5.3,0,0.0476190476190476,0.952380952380952,0,5.30000019073486,5.47922234535217,5.30000019073486
"1029",1029,1029,2106287,3,0,0.866666666666667,0.133333333333333,0,3.14999997615814,3.97777779897054,3.83699998140335
"1030",1030,1030,2106291,6.3,0,0,1,0,5.85000014305115,6.01378707128634,6.39444447888268
"1031",1031,1031,2106455,4.4,0,0.428571428571429,0.571428571428571,0,4.40000009536743,4.88117895836808,4.40000009536743
"1032",1032,1032,2106547,5.6,0,0,1,0,5.59999990463257,5.59999990463257,5.59999990463257
"1033",1033,1033,2107032,6.3,0,0,1,0,6.60000006357829,6.53333346048991,6.60000006357829
"1034",1034,1034,2107107,4.8,0,0.636363636363636,0.363636363636364,0,4.80000019073486,4.80000019073486,4.80000019073486
"1035",1035,1035,2107231,7.8,0,0,0.1,0.9,7.80000019073486,7.80000019073486,7.80000019073486
"1036",1036,1036,2107435,3.8,0,0.888888888888889,0.111111111111111,0,3.79999995231628,3.79999995231628,3.79999995231628
"1037",1037,1037,2107453,5.7,0,0,1,0,5.69999980926514,5.69999980926514,5.69999980926514
"1038",1038,1038,2107508,6.8,0,0.0526315789473684,0.947368421052632,0,6.56363638964566,6.83447224418074,6.27007585583311
"1039",1039,1039,2107522,6.5,0,0.0103092783505155,0.989690721649485,0,6.56363638964566,6.54991132074411,6.00959600824298
